,housing_median_age,total_rooms,long_lat_cluster,median_income_Power2,ocean_proximity_INLAND,ocean_proximity_NEAR OCEAN,ocean_proximity_INLAND_multiply_median_income_Power2,median_income_Power2_multiply_long_lat_cluster,median_house_value
20388,-1.0064436,1.7050028,-1.0213981,1.8131622,0.0,0.0,0.0,-1.8519604,452100.0
4483,1.4414437,0.1689695,-1.0213981,-1.8077668,0.0,0.0,-0.0,1.8464495,93800.0
18394,-0.8433539,0.83719724,0.1210816,0.8823959,0.0,0.0,0.0,0.10684191,269400.0
3360,-0.76203185,1.169854,1.5516776,0.018670209,1.0,0.0,0.018670209,0.028970145,105700.0
9635,-0.924826,-1.0233959,0.1210816,-1.2459799,1.0,0.0,-1.2459799,-0.15086524,112500.0
14177,0.27877948,0.1418289,1.3600512,-0.38785782,0.0,1.0,-0.0,-0.5275065,101900.0
2644,-0.2775492,-0.17122509,1.1032661,-0.68240887,0.0,0.0,-0.0,-0.7528786,92500.0
15914,1.8225651,-0.03401953,0.1210816,0.08406303,0.0,0.0,0.0,0.010178486,230000.0
20485,-0.5998577,1.0316353,-1.0213981,1.1588163,0.0,0.0,0.0,-1.1836128,235300.0
5853,1.4414437,0.3439576,-1.0213981,0.9147909,0.0,0.0,0.0,-0.9343657,247100.0
15237,-0.5190162,1.4649798,1.3600512,0.5853351,0.0,1.0,0.0,0.79608566,500001.0
13846,-1.4989794,0.049899977,-1.0213981,-0.118177116,1.0,0.0,-0.118177116,0.12070588,98000.0
18098,-0.5190162,1.0141289,0.1210816,0.6578717,0.0,0.0,0.0,0.07965616,351200.0
4464,0.51411223,-0.5110628,-1.0213981,-1.3370147,0.0,0.0,-0.0,1.3656242,139500.0
6315,-0.19743578,0.5696215,-1.0213981,1.4903587,0.0,0.0,0.0,-1.5222495,382500.0
3043,0.74788505,0.31079355,0.73212504,0.4715067,1.0,0.0,0.4715067,0.34520188,78600.0
17483,-0.35785517,0.85020095,0.73212504,1.4978273,0.0,1.0,0.0,1.0965968,333800.0
17366,1.1345036,-0.06569939,0.73212504,0.111699246,0.0,0.0,0.0,0.08177782,181800.0
1599,0.51411223,0.45972538,0.1210816,1.8239383,0.0,0.0,0.0,0.22084536,433300.0
17225,1.5178846,0.011395868,0.73212504,0.7748393,0.0,1.0,0.0,0.5672792,351100.0
9000,1.5942142,0.26499715,-1.0213981,0.32612187,0.0,0.0,0.0,-0.33310026,296800.0
16195,1.8225651,0.38350555,1.5516776,-0.23761433,1.0,0.0,-0.23761433,-0.36870083,107600.0
20511,0.90295583,0.016171997,1.5516776,-1.2340205,1.0,0.0,-1.2340205,-1.914802,67800.0
12405,-1.5815074,-0.11626952,1.3600512,0.20276046,1.0,0.0,0.20276046,0.27576458,96700.0
14760,-1.9127636,0.41430035,1.3600512,-1.4652569,0.0,1.0,-0.0,-1.9928244,125000.0
15688,1.8225651,0.8051825,0.1210816,1.6427199,0.0,0.0,0.0,0.19890314,500001.0
19214,-0.19743578,-0.07330469,0.1210816,-1.8401072,0.0,0.0,-0.0,-0.22280312,233300.0
3285,-1.0882025,-0.46136507,1.1032661,-0.75144744,1.0,0.0,-0.75144744,-0.8290465,108900.0
15710,1.8225651,-0.16762345,0.1210816,0.5902295,0.0,0.0,0.0,0.07146593,500001.0
9398,0.4358511,-0.64621055,0.1210816,1.8059057,0.0,0.0,0.0,0.21866195,453400.0
7146,1.2882162,-0.789919,-1.0213981,-0.6384418,0.0,0.0,-0.0,0.65210325,178300.0
18286,0.90295583,0.09630087,0.1210816,1.8369263,0.0,0.0,0.0,0.22241798,500001.0
15047,-0.68086463,0.77854073,1.3600512,1.3545684,0.0,0.0,0.0,1.8422823,296400.0
8015,0.67012244,-0.03319527,-1.0213981,0.36414382,0.0,0.0,0.0,-0.37193578,225200.0
2706,-2.0790422,-0.43226874,1.3600512,0.40671062,1.0,0.0,0.40671062,0.55314726,83200.0
6760,0.4358511,0.5327708,-1.0213981,0.46968237,0.0,0.0,0.0,-0.47973266,306300.0
19354,-0.8433539,0.49923268,0.1210816,0.72158045,0.0,0.0,0.0,0.08737011,241700.0
7892,-0.8433539,0.2458182,-1.0213981,1.3355092,0.0,0.0,0.0,-1.3640865,344700.0
10028,-0.68086463,-0.42711282,1.5516776,-1.6018114,1.0,0.0,-1.6018114,-2.4854949,154900.0
14101,0.19995128,-1.1954721,1.3600512,-0.48588508,0.0,1.0,-0.0,-0.6608286,151800.0
18158,-0.43834656,1.3717116,0.1210816,0.9723344,0.0,0.0,0.0,0.1177318,430100.0
13724,0.67012244,-0.6058924,-1.0213981,-1.6553864,1.0,0.0,-1.6553864,1.6908085,72800.0
13191,0.12091529,1.1007284,-1.0213981,0.6293628,1.0,0.0,0.6293628,-0.64282995,142500.0
6273,0.51411223,-0.7101826,-1.0213981,0.35901895,0.0,0.0,0.0,-0.36670128,151800.0
2395,-0.43834656,-0.18752858,0.73212504,0.24476779,1.0,0.0,0.24476779,0.17920062,125000.0
10855,-1.6641525,1.4107608,-1.0213981,-0.14513287,0.0,0.0,-0.0,0.14823844,181300.0
305,1.1345036,-0.06738609,0.1210816,-1.3464931,0.0,0.0,-0.0,-0.16303554,91200.0
7468,1.0574557,-0.6688821,-1.0213981,-0.35227314,0.0,0.0,-0.0,0.3598111,138800.0
11170,0.4358511,-1.1274822,-1.0213981,0.83251184,0.0,0.0,0.0,-0.850326,200000.0
6705,-0.35785517,2.320207,-1.0213981,0.12460111,0.0,0.0,0.0,-0.12726733,225000.0
13309,-0.43834656,-0.13027361,-1.0213981,0.575947,1.0,0.0,0.575947,-0.58827114,135500.0
574,-0.43834656,1.5142486,0.1210816,0.7587706,0.0,0.0,0.0,0.091873154,291700.0
19135,-0.037821658,-0.15686482,0.1210816,0.18570137,0.0,0.0,0.0,0.022485018,292700.0
12787,0.74788505,-0.6791483,1.5516776,-1.5325248,1.0,0.0,-1.5325248,-2.3779845,71000.0
11038,-0.924826,0.560768,-1.0213981,2.3154483,0.0,0.0,0.0,-2.3649943,500001.0
9201,-1.0064436,0.02488464,0.73212504,-0.76085806,1.0,0.0,-0.76085806,-0.55704325,103700.0
19741,-1.0882025,0.9624203,1.1032661,-0.8899711,1.0,0.0,-0.8899711,-0.98187494,55600.0
9568,-0.68086463,-0.6170287,1.5516776,-1.6468586,1.0,0.0,-1.6468586,-2.5553935,69200.0
15204,-1.5815074,-0.5185565,1.3600512,1.7155207,0.0,0.0,0.0,2.333196,327900.0
17233,0.67012244,0.4687334,0.73212504,1.2091774,0.0,0.0,0.0,0.88526905,387700.0
7611,0.51411223,-1.1806997,-1.0213981,-1.5165459,0.0,0.0,-0.0,1.548997,102500.0
542,-0.8433539,0.50851446,0.1210816,0.94553214,0.0,0.0,0.0,0.114486545,265400.0
19250,-1.334286,1.0726254,0.1210816,0.6467075,0.0,0.0,0.0,0.07830437,178300.0
4473,0.35740978,-0.7171275,-1.0213981,-0.99711,0.0,0.0,-0.0,1.0184462,151900.0
2239,-1.5815074,0.18022749,0.73212504,-0.15945691,1.0,0.0,-0.15945691,-0.116742395,119300.0
8747,-0.037821658,1.9164513,-1.0213981,0.3706853,0.0,0.0,0.0,-0.37861726,328900.0
6388,0.5922002,-0.6802912,-1.0213981,1.6169473,1.0,0.0,1.6169473,-1.6515468,484700.0
15553,0.19995128,-0.036495224,1.3600512,-0.34860104,0.0,0.0,-0.0,-0.47411525,139900.0
19605,0.27877948,-1.2510542,1.5516776,-1.2840564,1.0,0.0,-1.2840564,-1.9924415,97900.0
2537,-0.68086463,0.17461069,1.1032661,-1.1236291,1.0,0.0,-1.1236291,-1.2396619,58700.0
11390,-1.0064436,-0.32556787,-1.0213981,0.48270425,0.0,0.0,0.0,-0.4930332,139200.0
9303,-0.11752352,0.9974954,0.1210816,1.379004,0.0,0.0,0.0,0.16697201,342200.0
19266,1.8225651,-2.4273524,0.1210816,-1.9261696,0.0,0.0,-0.0,-0.23322369,129200.0
9203,-1.0882025,0.38350555,0.73212504,-0.5620042,1.0,0.0,-0.5620042,-0.41145736,104400.0
11159,0.19995128,-0.117141135,-1.0213981,0.3655165,0.0,0.0,0.0,-0.37333786,225900.0
12335,-1.0064436,-1.204903,1.3600512,0.37199083,1.0,0.0,0.37199083,0.50592655,100000.0
15748,1.8225651,0.41371483,0.1210816,-1.250296,0.0,0.0,-0.0,-0.15138784,364300.0
18508,-0.037821658,-0.7733181,0.1210816,0.8600966,0.0,1.0,0.0,0.10414187,263100.0
13108,-1.7469116,1.6124259,1.5516776,0.75191957,1.0,0.0,0.75191957,1.1667367,150400.0
1678,-1.9958508,1.9878241,0.1210816,0.9130443,0.0,0.0,0.0,0.11055286,174200.0
10716,-1.9958508,-1.163318,-1.0213981,1.7974638,0.0,0.0,0.0,-1.835926,296200.0
18507,0.041660286,-2.3599293,0.1210816,1.415137,0.0,1.0,0.0,0.17134705,271400.0
10134,0.27877948,-0.5368548,-1.0213981,0.40408656,0.0,0.0,0.0,-0.41273323,230200.0
13839,0.19995128,-0.9523978,-1.0213981,-1.8724986,1.0,0.0,-1.8724986,1.9125665,56500.0
14921,-0.76203185,-0.16852313,1.3600512,-0.39466256,0.0,1.0,-0.0,-0.5367613,98100.0
19776,-0.5998577,-0.33047825,1.1032661,-1.3868612,1.0,0.0,-1.3868612,-1.530077,79800.0
15549,0.19995128,-0.7322349,1.3600512,-0.8240428,0.0,0.0,-0.0,-1.1207404,115100.0
15538,-1.334286,-1.2306235,1.3600512,-1.9796909,0.0,0.0,-0.0,-2.6924808,275000.0
118,1.6704355,0.2974157,0.1210816,1.2194781,0.0,0.0,0.0,0.14765637,327600.0
7256,0.67012244,-0.7497687,-1.0213981,0.09513384,0.0,0.0,0.0,-0.09716952,150500.0
16006,1.7465514,-0.16582558,0.1210816,1.35486,0.0,0.0,0.0,0.16404861,431000.0
1896,-0.35785517,-0.92741317,1.5516776,-0.22654493,1.0,0.0,-0.22654493,-0.35152468,101900.0
17893,1.0574557,-2.4099936,0.1210816,-0.29480717,0.0,0.0,-0.0,-0.035695724,137500.0
6392,0.8254944,0.020138016,-1.0213981,2.0031166,1.0,0.0,2.0031166,-2.0459795,500001.0
8436,0.8254944,-1.0815591,-1.0213981,0.80350935,0.0,0.0,0.0,-0.8207029,245600.0
14599,-0.35785517,-0.49508503,1.3600512,-0.32936153,0.0,1.0,-0.0,-0.44794852,187500.0
15776,1.8225651,0.9874112,0.1210816,0.62221223,0.0,0.0,0.0,0.07533845,500001.0
5626,0.67012244,-0.90509397,-1.0213981,-0.24945016,0.0,0.0,-0.0,0.25478792,160100.0
9771,0.8254944,0.14327104,0.1210816,-0.15467529,0.0,0.0,-0.0,-0.01872833,190600.0
1147,-0.924826,-0.5881761,1.5516776,-1.6289144,1.0,0.0,-1.6289144,-2.52755,83300.0
5087,1.2882162,-0.34033573,-1.0213981,-1.9305222,0.0,0.0,-0.0,1.9718317,92300.0
19422,1.8225651,-2.1538591,1.5516776,-0.17488654,1.0,0.0,-0.17488654,-0.27136752,197500.0
9640,-1.0064436,-0.26758853,1.5516776,-0.8213156,1.0,0.0,-0.8213156,-1.274417,86300.0
17504,1.2114224,-0.39237618,0.1210816,-0.25206667,0.0,0.0,-0.0,-0.030520635,181900.0
10655,-1.0882025,-1.1646523,-1.0213981,-0.835455,0.0,0.0,-0.0,0.8533321,350000.0
7238,0.90295583,0.22972684,-1.0213981,-1.2037649,0.0,0.0,-0.0,1.2295232,151100.0
8196,-0.68086463,1.7402922,-1.0213981,0.1747745,0.0,1.0,0.0,-0.17851433,242900.0
9461,-0.35785517,-0.6575219,1.1032661,-0.9996957,0.0,0.0,-0.0,-1.1029304,157300.0
8079,1.1345036,-0.30313596,-1.0213981,0.98463553,0.0,1.0,0.0,-1.0057049,198900.0
17965,-0.68086463,1.1695287,0.1210816,0.7281592,0.0,0.0,0.0,0.08816668,217700.0
15268,0.19995128,-0.95616275,1.3600512,-0.54338384,0.0,1.0,-0.0,-0.7390298,314300.0
20215,0.9802747,0.48046303,-1.0213981,-0.35828698,0.0,1.0,-0.0,0.36595362,254100.0
15543,-1.6641525,0.4432328,1.3600512,1.9343569,0.0,0.0,0.0,2.6308243,444100.0
19665,-0.924826,-0.39643365,1.5516776,0.56917757,1.0,0.0,0.56917757,0.8831801,165800.0
9977,0.67012244,-0.17212674,0.1210816,0.45502177,1.0,0.0,0.45502177,0.055094764,256600.0
2493,0.041660286,-0.59259343,0.73212504,-1.0263207,1.0,0.0,-1.0263207,-0.7513951,57200.0
17701,-1.0064436,-0.011933818,0.1210816,0.87932837,0.0,0.0,0.0,0.10647049,222800.0
15489,-1.334286,0.12146531,1.3600512,0.35739112,0.0,0.0,0.0,0.48607022,153900.0
4613,-0.19743578,0.15332544,-1.0213981,-0.9732019,0.0,0.0,-0.0,0.9940265,253100.0
11812,-1.0882025,1.0624111,1.5516776,0.5394545,1.0,0.0,0.5394545,0.8370595,220600.0
20054,-0.68086463,-0.13997315,0.73212504,-1.1489158,1.0,0.0,-1.1489158,-0.84115,62600.0
18611,0.8254944,-1.092003,0.1210816,0.67105454,0.0,1.0,0.0,0.08125236,146300.0
11089,0.74788505,-2.6701481,-1.0213981,1.2768097,0.0,0.0,0.0,-1.3041309,187500.0
12534,1.3648887,0.37870473,1.5516776,-1.8385718,1.0,0.0,-1.8385718,-2.8528707,123100.0
3464,0.27877948,0.23779692,-1.0213981,0.347467,0.0,0.0,0.0,-0.35490212,158500.0
13147,-0.76203185,1.3036377,1.5516776,-0.14600638,1.0,0.0,-0.14600638,-0.22655483,89700.0
7205,0.4358511,-0.593699,-1.0213981,-1.3493673,0.0,0.0,-0.0,1.3782411,136700.0
15272,-0.68086463,0.0082021635,1.3600512,1.3203225,0.0,1.0,0.0,1.7957062,338700.0
8591,0.90295583,-1.5193868,-1.0213981,0.8827159,0.0,0.0,0.0,-0.9016043,329200.0
11956,0.51411223,0.32089403,-1.0213981,-1.0579327,1.0,0.0,-1.0579327,1.0805705,113300.0
5716,1.5178846,-0.59923416,-1.0213981,-0.09935294,0.0,0.0,-0.0,0.101478904,306300.0
12061,-0.11752352,-0.2761742,-1.0213981,0.95545024,1.0,0.0,0.95545024,-0.97589505,165000.0
13076,-0.2775492,0.5768675,1.5516776,-1.1745197,1.0,0.0,-1.1745197,-1.8224758,89600.0
8823,0.4358511,0.48601207,-1.0213981,-1.4467741,0.0,0.0,-0.0,1.4777323,312500.0
16110,1.2114224,-0.60034263,0.1210816,1.1541739,0.0,1.0,0.0,0.13974921,300000.0
4573,0.35740978,-0.6631959,-1.0213981,-1.2770714,0.0,0.0,-0.0,1.3043982,208300.0
19142,-1.0882025,0.31079355,0.1210816,1.1460963,0.0,0.0,0.0,0.13877118,172400.0
11543,-0.2775492,1.2295406,-1.0213981,1.1764477,0.0,0.0,0.0,-1.2016214,221900.0
1856,-0.68086463,0.9381016,1.1032661,-1.2571101,0.0,1.0,-0.0,-1.386927,66900.0
219,0.51411223,-0.31578344,0.1210816,-0.53152263,0.0,0.0,-0.0,-0.06435761,143800.0
11205,0.67012244,-1.1261617,-1.0213981,-0.40113723,0.0,0.0,-0.0,0.4097208,161400.0
1804,0.4358511,0.17038183,0.1210816,-0.9809027,0.0,0.0,-0.0,-0.118769266,90300.0
12499,1.8225651,-1.4413227,1.5516776,-0.2931557,1.0,0.0,-0.2931557,-0.45488313,140000.0
16156,1.8225651,0.7851415,0.1210816,-0.40197867,0.0,0.0,-0.0,-0.04867222,356300.0
12171,-2.1623354,1.6605564,1.3600512,-0.31499735,1.0,0.0,-0.31499735,-0.4284125,111500.0
17548,-0.11752352,0.8112195,0.1210816,-0.49132508,0.0,0.0,-0.0,-0.059490427,153700.0
626,0.5922002,0.37448668,0.1210816,0.3431168,0.0,0.0,0.0,0.04154513,205500.0
8948,1.2882162,0.93537176,-1.0213981,-0.3853394,0.0,0.0,-0.0,0.39358494,456200.0
15685,1.8225651,1.0388596,0.1210816,0.6679654,0.0,0.0,0.0,0.08087832,500001.0
16899,1.2114224,-0.68716,0.1210816,1.130527,0.0,1.0,0.0,0.13688602,386400.0
12495,1.8225651,0.28841853,1.5516776,-1.5646124,1.0,0.0,-1.5646124,-2.427774,157500.0
10005,-1.0882025,-0.083506085,1.5516776,1.0897207,1.0,0.0,1.0897207,1.6908952,361900.0
13394,-1.1700983,-0.610341,-1.0213981,0.7667762,1.0,0.0,0.7667762,-0.78318375,152500.0
17962,-0.037821658,1.2939466,0.1210816,0.93590033,0.0,0.0,0.0,0.113320306,342000.0
5601,0.74788505,-0.60145164,-1.0213981,0.32612187,0.0,0.0,0.0,-0.33310026,165500.0
12421,0.27877948,1.3282682,1.3600512,-1.4288437,1.0,0.0,-1.4288437,-1.9433006,76900.0
14344,1.8225651,-2.6629276,1.3600512,-1.5153638,0.0,1.0,-0.0,-2.0609722,112500.0
19318,1.8225651,0.042911515,0.1210816,-1.2191653,0.0,1.0,-0.0,-0.14761849,120000.0
6776,1.5942142,-0.2733078,-1.0213981,1.275948,0.0,0.0,0.0,-1.3032509,500000.0
4291,0.5922002,0.14038675,-1.0213981,-1.317261,0.0,0.0,-0.0,1.3454478,203300.0
15333,-0.5998577,0.50579286,1.3600512,-0.60880196,0.0,1.0,-0.0,-0.8280018,91200.0
3324,-0.68086463,-0.9026238,1.1032661,-0.6651809,0.0,0.0,-0.0,-0.7338716,105700.0
15096,-1.6641525,0.20658739,1.3600512,-0.5019576,0.0,0.0,-0.0,-0.682688,152500.0
3554,-0.76203185,2.127176,-1.0213981,-0.212914,0.0,0.0,-0.0,0.21746996,230300.0
16387,0.27877948,-2.1654847,1.5516776,-0.4405292,1.0,0.0,-0.4405292,-0.6835593,155000.0
8242,-0.68086463,-0.21412493,-1.0213981,-1.650024,0.0,1.0,-0.0,1.6853313,152500.0
2029,0.4358511,-0.85363096,0.73212504,-0.99811107,1.0,0.0,-0.99811107,-0.7307421,50800.0
16889,0.8254944,1.22799,0.1210816,-0.06656456,0.0,1.0,-0.0,-0.008059743,353800.0
18864,0.5922002,0.58509755,0.1210816,0.19622709,0.0,0.0,0.0,0.02375949,129900.0
17352,-0.35785517,-0.06569939,0.73212504,0.87354285,0.0,0.0,0.0,0.6395426,162500.0
10223,-0.11752352,-0.00707373,-1.0213981,1.1801244,0.0,0.0,0.0,-1.2053767,243400.0
13904,-1.0882025,1.4902337,1.3600512,-1.2801005,1.0,0.0,-1.2801005,-1.7410021,73300.0
18169,-0.5998577,0.26893052,0.1210816,0.2638219,0.0,0.0,0.0,0.031943977,243800.0
9339,1.8225651,-2.1191278,0.1210816,1.7480975,0.0,1.0,0.0,0.21166244,316700.0
16116,1.2114224,-0.014370386,0.1210816,0.5427327,0.0,1.0,0.0,0.06571495,268100.0
6066,-1.7469116,3.6068811,-1.0213981,1.4699304,0.0,0.0,0.0,-1.5013841,339700.0
20502,1.2882162,-2.544935,-1.0213981,-0.4405292,0.0,0.0,-0.0,0.44995567,325000.0
12119,-2.0790422,3.0836136,-1.0213981,1.1383147,1.0,0.0,1.1383147,-1.1626724,197700.0
14072,0.041660286,-0.057295058,1.3600512,-1.0693868,0.0,1.0,-0.0,-1.4544208,114200.0
20569,-0.924826,1.4220054,1.5516776,0.44913554,1.0,0.0,0.44913554,0.69691354,133400.0
1199,0.27877948,-0.21412493,1.5516776,-1.4230019,1.0,0.0,-1.4230019,-2.2080402,57000.0
15853,1.8225651,-0.5542051,0.1210816,1.013621,0.0,0.0,0.0,0.12273084,300900.0
1376,1.0574557,0.09704635,0.1210816,0.4003577,0.0,0.0,0.0,0.04847595,172400.0
446,1.8225651,-1.3213422,0.1210816,0.24476779,0.0,0.0,0.0,0.029636875,182600.0
5598,0.74788505,-0.62933457,-1.0213981,-0.1379161,0.0,0.0,-0.0,0.14086725,177700.0
20276,-1.0882025,1.498038,-1.0213981,0.88504595,0.0,1.0,0.0,-0.9039842,242900.0
3944,0.35740978,-0.42505398,-1.0213981,1.1362858,0.0,0.0,0.0,-1.1606001,241300.0
15784,1.8225651,-1.1593187,0.1210816,-1.3761253,0.0,0.0,-0.0,-0.16662346,32500.0
10413,-1.8297834,1.3953391,-1.0213981,0.67648613,0.0,0.0,0.0,-0.69096166,204000.0
8093,1.2882162,-1.9807674,-1.0213981,0.84863585,0.0,1.0,0.0,-0.866795,165700.0
14085,1.8225651,0.35441858,1.3600512,0.49708,0.0,1.0,0.0,0.67605424,270800.0
9524,-1.1700983,0.10820404,1.1032661,1.2546077,0.0,0.0,0.0,1.3841661,214900.0
4135,1.8225651,0.099285476,-1.0213981,0.004114365,0.0,0.0,0.0,-0.0042024045,182100.0
7375,1.4414437,-1.1011668,-1.0213981,-0.5264059,0.0,0.0,-0.0,0.53766996,183300.0
13758,0.27877948,0.48601207,-1.0213981,1.4509379,1.0,0.0,1.4509379,-1.4819851,237200.0
2115,-0.43834656,1.681999,0.73212504,-1.0200086,1.0,0.0,-1.0200086,-0.74677384,69000.0
900,0.51411223,0.13531753,0.1210816,0.74908066,0.0,0.0,0.0,0.09069988,197000.0
17282,-0.2775492,-0.06233184,0.73212504,1.048128,0.0,1.0,0.0,0.76736075,392800.0
16774,-0.19743578,1.1167547,0.1210816,-0.06942317,0.0,1.0,-0.0,-0.008405868,277700.0
11220,-0.5190162,0.5571057,-1.0213981,-0.8663998,0.0,0.0,-0.0,0.88493913,157500.0
12789,0.67012244,0.5804729,1.5516776,-1.6612253,1.0,0.0,-1.6612253,-2.577686,61000.0
8951,0.8254944,-2.3840468,-1.0213981,-1.1637517,0.0,0.0,-0.0,1.1886537,196400.0
2522,-0.5998577,-0.9763146,1.1032661,-0.9493732,1.0,0.0,-0.9493732,-1.0474113,67500.0
17239,0.12091529,-0.830633,0.73212504,-0.8433692,0.0,0.0,-0.0,-0.6174517,228100.0
9065,-0.68086463,-0.8499879,-1.0213981,0.7031184,1.0,0.0,0.7031184,-0.7181637,247200.0
10736,0.9802747,-0.54659903,-1.0213981,0.37416467,0.0,0.0,0.0,-0.38217106,500001.0
6321,-0.5190162,0.8667884,-1.0213981,1.2756381,0.0,0.0,0.0,-1.3029343,324900.0
18711,-0.35785517,1.3465037,1.1032661,-0.6991207,1.0,0.0,-0.6991207,-0.7713162,138900.0
11045,-0.35785517,0.8325509,-1.0213981,-0.5611496,0.0,0.0,-0.0,0.57315713,225600.0
16586,-1.0064436,0.100030944,1.5516776,-0.035183962,1.0,0.0,-0.035183962,-0.054594167,170600.0
11025,-0.19743578,0.375693,-1.0213981,0.40951326,0.0,0.0,0.0,-0.41827607,222300.0
3446,-0.8433539,0.7882129,-1.0213981,-0.2356589,0.0,0.0,-0.0,0.24070154,157100.0
808,0.27877948,0.5571057,0.1210816,0.47696757,0.0,0.0,0.0,0.057751995,221200.0
17252,1.8225651,-0.22711052,0.73212504,-1.6318057,0.0,0.0,-0.0,-1.1946858,237500.0
19467,-1.5815074,-1.0285258,1.5516776,0.7319924,1.0,0.0,0.7319924,1.1358162,163700.0
16127,1.8225651,0.21001655,0.1210816,0.30614057,0.0,0.0,0.0,0.03706799,483300.0
2763,-1.0882025,-2.392683,1.3600512,0.33932534,1.0,0.0,0.33932534,0.4614998,32500.0
15458,-1.5815074,1.1949587,1.3600512,0.66103274,0.0,1.0,0.0,0.8990383,225600.0
4484,1.3648887,-1.9839821,-1.0213981,-1.0237471,0.0,0.0,-0.0,1.0456533,112500.0
6951,0.9802747,-0.91499394,-1.0213981,-0.37686786,0.0,0.0,-0.0,0.3849321,163300.0
15720,1.8225651,-0.74508226,0.1210816,0.13601586,0.0,0.0,0.0,0.016469019,494400.0
5026,1.1345036,0.09630087,-1.0213981,-0.5721767,0.0,0.0,-0.0,0.58442014,122500.0
8761,0.4358511,-0.24206734,-1.0213981,1.2658433,0.0,1.0,0.0,-1.2929299,500001.0
3258,-1.0064436,-2.051945,1.1032661,-2.077105,1.0,0.0,-2.077105,-2.2915995,73500.0
11166,-0.76203185,-0.09034563,-1.0213981,-0.29687193,0.0,0.0,-0.0,0.3032244,252100.0
5851,1.2114224,-0.46869898,-1.0213981,-0.098571345,0.0,0.0,-0.0,0.10068058,212100.0
7319,0.12091529,-0.1604434,-1.0213981,-0.94382375,0.0,0.0,-0.0,0.9640198,154600.0
1399,-0.5998577,2.1674259,0.1210816,1.2984984,0.0,0.0,0.0,0.15722427,266000.0
6258,0.5922002,-0.5970186,-1.0213981,-0.3495189,0.0,0.0,-0.0,0.35699794,158600.0
17617,-0.8433539,1.1349252,0.1210816,0.074308656,0.0,0.0,0.0,0.008997411,240000.0
17336,-1.0882025,0.03432096,0.73212504,1.1722013,0.0,0.0,0.0,0.8581979,269700.0
8821,0.51411223,0.41371483,-1.0213981,-0.39600736,0.0,0.0,-0.0,0.40448114,266700.0
6908,0.51411223,-1.0933106,-1.0213981,0.3849341,0.0,0.0,0.0,-0.39317095,246900.0
19677,-0.11752352,-2.1754677,1.5516776,1.0407189,1.0,0.0,1.0407189,1.6148602,71800.0
1895,-0.5190162,0.030395713,1.5516776,-1.0983497,1.0,0.0,-1.0983497,-1.7042845,107200.0
10287,-0.43834656,0.19763087,-1.0213981,1.2736366,0.0,0.0,0.0,-1.30089,259400.0
313,1.2882162,-0.21412493,0.1210816,-0.6676667,0.0,0.0,-0.0,-0.080842145,101400.0
3021,0.5922002,-2.5537982,0.73212504,-0.32072166,1.0,0.0,-0.32072166,-0.23480836,37500.0
2353,-0.5190162,0.25907403,0.73212504,-0.69200784,1.0,0.0,-0.69200784,-0.50663626,60600.0
16731,-0.924826,0.59785455,0.73212504,-0.28837037,0.0,0.0,-0.0,-0.21112317,158600.0
8918,-1.4165713,-2.632329,-1.0213981,-0.7455422,0.0,0.0,-0.0,0.7614954,250000.0
7672,0.35740978,0.1251249,-1.0213981,0.020157339,0.0,0.0,0.0,-0.020588668,172800.0
13210,-1.9127636,1.1688781,-1.0213981,0.33222735,1.0,0.0,0.33222735,-0.33933637,182600.0
2908,1.2114224,-0.44365406,0.73212504,-0.53152263,1.0,0.0,-0.53152263,-0.38914102,82700.0
17113,0.67012244,0.49484116,0.1210816,2.5440278,0.0,0.0,0.0,0.30803496,500001.0
17514,1.8225651,0.5560566,0.1210816,0.76238316,0.0,0.0,0.0,0.09231057,301100.0
14685,-1.6641525,0.082023054,1.3600512,1.2782557,0.0,0.0,0.0,1.7384931,177400.0
10319,-1.5815074,2.3517067,-1.0213981,1.895207,0.0,0.0,0.0,-1.9357609,365300.0
1965,-0.5190162,-0.8755807,1.5516776,-0.4071128,1.0,0.0,-0.4071128,-0.6317078,106900.0
2210,-1.1700983,-0.19208507,0.73212504,0.09369949,1.0,0.0,0.09369949,0.068599746,88800.0
12470,1.8225651,1.1521795,1.5516776,0.2556414,1.0,0.0,0.2556414,0.39667302,181600.0
2124,0.4358511,-0.29346308,0.73212504,0.20024502,1.0,0.0,0.20024502,0.14660439,87700.0
6137,-1.6641525,-0.059811313,-1.0213981,-0.35770223,1.0,0.0,-0.35770223,0.36535636,142400.0
6684,0.8254944,-0.2590422,-1.0213981,1.4241037,1.0,0.0,1.4241037,-1.4545768,397500.0
3239,0.51411223,-0.41274157,0.73212504,-0.19006482,1.0,0.0,-0.19006482,-0.13915122,64700.0
6470,0.74788505,-0.117141135,-1.0213981,0.8026904,0.0,0.0,0.0,-0.8198664,265900.0
18598,0.51411223,1.6861166,0.1210816,0.87657624,0.0,1.0,0.0,0.10613725,202300.0
11830,-0.924826,-0.24488574,1.5516776,-0.54406667,1.0,0.0,-0.54406667,-0.84421605,128900.0
20229,-0.924826,-0.5400983,-1.0213981,-1.5554842,0.0,1.0,-0.0,1.5887685,187500.0
12797,0.67012244,-0.5325365,1.5516776,-0.7974327,1.0,0.0,-0.7974327,-1.2373585,59800.0
6018,-1.9127636,1.193682,-1.0213981,0.39600816,0.0,0.0,0.0,-0.40448198,125900.0
